,Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
5663,TX0000005664,China,35758,Stocks Transfer,8/24/13 23:00,Person_5127,Casinos,Russia,False,Legal,2.771628132071575,7,Bank_356,Singapore
5664,TX0000005665,Brazil,212882,Cash Withdrawal,8/25/13 0:00,Person_9107,Casinos,Singapore,False,Legal,3.37327447425303,6,Bank_137,Bahamas
5665,TX0000005666,Russia,115110,Cash Withdrawal,8/25/13 1:00,Person_4894,Construction,Brazil,False,Legal,3.673610657985225,4,Bank_218,Luxembourg
5666,TX0000005667,Switzerland,51440,Cash Withdrawal,8/25/13 2:00,Person_1864,Luxury Goods,UK,False,Legal,3.125633088499207,4,Bank_260,Singapore
5667,TX0000005668,Brazil,5440,Property Purchase,8/25/13 3:00,Person_8291,Real Estate,Singapore,False,Illegal,7.029426966775149,2,Bank_189,Luxembourg
5668,TX0000005669,South Africa,637800,Property Purchase,8/25/13 4:00,Person_7798,Oil & Gas,Singapore,True,Legal,4.574612092255979,4,Bank_412,Bahamas
5669,TX0000005670,India,38345,Property Purchase,8/25/13 5:00,Person_9350,Oil & Gas,India,False,Legal,4.062517267589185,0,Bank_312,Panama
5670,TX0000005671,UK,420428,Cryptocurrency,8/25/13 6:00,Person_3098,Luxury Goods,India,False,Legal,4.427206483678173,3,Bank_260,Luxembourg
5671,TX0000005672,Switzerland,79701,Offshore Transfer,8/25/13 7:00,Person_3310,Construction,USA,False,Legal,4.237269188422827,8,Bank_306,Cayman Islands
5672,TX0000005673,Singapore,399845,Property Purchase,8/25/13 8:00,Person_1287,Luxury Goods,Brazil,False,Legal,5.086459550507798,0,Bank_203,Panama
5673,TX0000005674,UK,86888,Cash Withdrawal,8/25/13 9:00,Person_8463,Construction,UK,False,Legal,3.700875247159585,9,Bank_61,Switzerland
5674,TX0000005675,India,201711,Stocks Transfer,8/25/13 10:00,Person_9038,Luxury Goods,Brazil,False,Legal,3.2786661688477055,1,Bank_59,Singapore
5675,TX0000005676,Singapore,81685,Property Purchase,8/25/13 11:00,Person_5007,Oil & Gas,Singapore,False,Legal,5.864652985678588,9,Bank_90,Switzerland
5676,TX0000005677,China,129851,Stocks Transfer,8/25/13 12:00,Person_4218,Luxury Goods,Russia,False,Legal,3.4396218543006043,6,Bank_81,Luxembourg
5677,TX0000005678,India,31657,Property Purchase,8/25/13 13:00,Person_2143,Finance,Switzerland,False,Legal,5.317048243463165,9,Bank_114,Singapore
5678,TX0000005679,India,100078,Property Purchase,8/25/13 14:00,Person_3019,Finance,China,False,Legal,5.996971329435325,9,Bank_74,Switzerland
5679,TX0000005680,Brazil,93164,Stocks Transfer,8/25/13 15:00,Person_6457,Real Estate,Singapore,False,Legal,5.399679978606917,9,Bank_94,Panama
5680,TX0000005681,UK,13243,Cash Withdrawal,8/25/13 16:00,Person_8410,Real Estate,UK,False,Legal,5.014503034217917,3,Bank_133,Bahamas
5681,TX0000005682,UAE,40975,Cash Withdrawal,8/25/13 17:00,Person_3137,Real Estate,South Africa,False,Legal,4.071164959260835,8,Bank_264,Panama
5682,TX0000005683,India,50966,Cryptocurrency,8/25/13 18:00,Person_6617,Construction,UAE,False,Legal,3.2479572870015816,6,Bank_414,Switzerland
5683,TX0000005684,Brazil,222349,Cash Withdrawal,8/25/13 19:00,Person_9638,Casinos,Russia,False,Legal,5.264977167109195,5,Bank_141,Switzerland
5684,TX0000005685,Switzerland,287545,Cash Withdrawal,8/25/13 20:00,Person_4754,Luxury Goods,Brazil,False,Legal,4.400220380316038,6,Bank_405,Singapore
5685,TX0000005686,South Africa,186165,Property Purchase,8/25/13 21:00,Person_6871,Real Estate,Russia,False,Legal,6.7361167923400815,5,Bank_174,Cayman Islands
5686,TX0000005687,Switzerland,49604,Offshore Transfer,8/25/13 22:00,Person_8132,Arms Trade,UK,False,Illegal,8.505036310993209,8,Bank_52,Luxembourg
5687,TX0000005688,Brazil,244368,Cash Withdrawal,8/25/13 23:00,Person_9686,Real Estate,India,True,Legal,5.307768336868758,6,Bank_346,Panama
5688,TX0000005689,China,64319,Cryptocurrency,8/26/13 0:00,Person_5008,Oil & Gas,Singapore,True,Legal,4.463575120688303,5,Bank_140,Switzerland
5689,TX0000005690,India,187870,Cash Withdrawal,8/26/13 1:00,Person_7254,Oil & Gas,South Africa,False,Legal,3.7242109079372083,7,Bank_196,Luxembourg
5690,TX0000005691,Brazil,22699,Offshore Transfer,8/26/13 2:00,Person_7108,Casinos,South Africa,False,Legal,4.9242248326366616,3,Bank_123,Panama
5691,TX0000005692,UAE,675353,Cash Withdrawal,8/26/13 3:00,Person_1782,Real Estate,Singapore,True,Illegal,7.87846836392127,0,Bank_375,Luxembourg
5692,TX0000005693,UAE,105879,Property Purchase,8/26/13 4:00,Person_6737,Real Estate,India,False,Legal,3.0783546876622427,9,Bank_342,Switzerland
5693,TX0000005694,Singapore,14507,Cash Withdrawal,8/26/13 5:00,Person_1908,Real Estate,UAE,True,Legal,6.272660405892851,9,Bank_229,Luxembourg
5694,TX0000005695,UK,85978,Property Purchase,8/26/13 6:00,Person_1878,Luxury Goods,UK,True,Legal,5.854661396116211,8,Bank_74,Switzerland
5695,TX0000005696,China,15596,Cash Withdrawal,8/26/13 7:00,Person_211,Oil & Gas,Singapore,False,Legal,4.740990833597656,8,Bank_65,Switzerland
5696,TX0000005697,China,467011,Property Purchase,8/26/13 8:00,Person_2607,Oil & Gas,Switzerland,False,Legal,6.025649635761884,4,Bank_342,Singapore
5697,TX0000005698,Singapore,80544,Property Purchase,8/26/13 9:00,Person_281,Luxury Goods,China,False,Legal,6.909393101234725,6,Bank_292,Cayman Islands
5698,TX0000005699,UK,165618,Cash Withdrawal,8/26/13 10:00,Person_6206,Oil & Gas,Russia,False,Legal,4.2342212945223014,8,Bank_241,Singapore
5699,TX0000005700,Switzerland,24304,Property Purchase,8/26/13 11:00,Person_5825,Casinos,Brazil,True,Legal,4.285244844185171,6,Bank_161,Switzerland
5700,TX0000005701,Russia,363079,Stocks Transfer,8/26/13 12:00,Person_3518,Construction,Singapore,False,Legal,4.6210152048467,1,Bank_295,Luxembourg
5701,TX0000005702,UK,92084,Cash Withdrawal,8/26/13 13:00,Person_4329,Finance,South Africa,False,Legal,6.014686962896048,1,Bank_325,Switzerland
5702,TX0000005703,UK,11267,Cash Withdrawal,8/26/13 14:00,Person_8188,Finance,Switzerland,False,Illegal,6.592048759898999,9,Bank_339,Singapore
5703,TX0000005704,India,202592,Stocks Transfer,8/26/13 15:00,Person_6777,Construction,South Africa,True,Legal,4.963986667659543,4,Bank_467,Switzerland
5704,TX0000005705,India,152341,Cash Withdrawal,8/26/13 16:00,Person_9561,Real Estate,Singapore,False,Legal,5.305967401129633,3,Bank_403,Luxembourg
5705,TX0000005706,Singapore,272105,Stocks Transfer,8/26/13 17:00,Person_13,Luxury Goods,South Africa,False,Legal,4.447183469919451,8,Bank_155,Singapore
5706,TX0000005707,Russia,110365,Offshore Transfer,8/26/13 18:00,Person_9180,Luxury Goods,Russia,False,Legal,5.208715111059416,9,Bank_482,Cayman Islands
5707,TX0000005708,Singapore,18006,Offshore Transfer,8/26/13 19:00,Person_2233,Real Estate,Brazil,False,Legal,4.980689581817527,1,Bank_49,Cayman Islands
5708,TX0000005709,UAE,44914,Offshore Transfer,8/26/13 20:00,Person_5332,Real Estate,Switzerland,False,Illegal,6.888641360172281,7,Bank_248,Panama
5709,TX0000005710,Russia,59829,Cryptocurrency,8/26/13 21:00,Person_3847,Luxury Goods,USA,True,Legal,5.49494806232634,3,Bank_493,Cayman Islands
5710,TX0000005711,UK,251652,Property Purchase,8/26/13 22:00,Person_2531,Arms Trade,UAE,False,Legal,4.127442964101605,3,Bank_333,Cayman Islands
5711,TX0000005712,UAE,102428,Property Purchase,8/26/13 23:00,Person_5554,Finance,Brazil,False,Illegal,6.8925592925531145,2,Bank_465,Luxembourg
5712,TX0000005713,USA,206165,Cryptocurrency,8/27/13 0:00,Person_4355,Finance,UAE,False,Legal,4.525623577520765,4,Bank_362,Switzerland
5713,TX0000005714,China,192912,Offshore Transfer,8/27/13 1:00,Person_4738,Finance,Singapore,False,Legal,5.369000440858061,0,Bank_401,Panama
5714,TX0000005715,India,68316,Property Purchase,8/27/13 2:00,Person_1632,Casinos,India,False,Legal,5.492806707991347,7,Bank_305,Bahamas
5715,TX0000005716,Russia,262785,Property Purchase,8/27/13 3:00,Person_8706,Casinos,UAE,False,Legal,6.152831376762263,9,Bank_312,Singapore
5716,TX0000005717,Singapore,325521,Offshore Transfer,8/27/13 4:00,Person_4968,Construction,Singapore,False,Legal,7.399137731468429,8,Bank_47,Switzerland
5717,TX0000005718,South Africa,103423,Property Purchase,8/27/13 5:00,Person_2983,Oil & Gas,UK,True,Legal,5.646031463537424,0,Bank_11,Switzerland
5718,TX0000005719,UK,39137,Offshore Transfer,8/27/13 6:00,Person_6743,Finance,USA,False,Legal,6.2737203255801255,9,Bank_324,Panama
5719,TX0000005720,South Africa,317171,Property Purchase,8/27/13 7:00,Person_7047,Oil & Gas,South Africa,True,Legal,5.405770136262987,8,Bank_46,Cayman Islands
5720,TX0000005721,UAE,283045,Cash Withdrawal,8/27/13 8:00,Person_2063,Arms Trade,Singapore,False,Legal,5.530892266110529,2,Bank_141,Cayman Islands
5721,TX0000005722,Brazil,60915,Offshore Transfer,8/27/13 9:00,Person_3614,Casinos,South Africa,False,Legal,5.042959277915995,9,Bank_123,Singapore
5722,TX0000005723,Switzerland,471472,Cryptocurrency,8/27/13 10:00,Person_6622,Casinos,USA,True,Illegal,5.283761838754179,1,Bank_72,Switzerland
5723,TX0000005724,Switzerland,193170,Offshore Transfer,8/27/13 11:00,Person_738,Casinos,China,False,Legal,4.274663139051811,1,Bank_414,Cayman Islands
5724,TX0000005725,Russia,267192,Offshore Transfer,8/27/13 12:00,Person_7492,Arms Trade,Brazil,True,Illegal,7.019432639788484,9,Bank_194,Bahamas
5725,TX0000005726,UAE,276389,Property Purchase,8/27/13 13:00,Person_1602,Real Estate,Russia,True,Legal,7.32760223614533,6,Bank_418,Luxembourg
5726,TX0000005727,USA,70691,Property Purchase,8/27/13 14:00,Person_7087,Arms Trade,UK,False,Legal,6.210479015477059,4,Bank_482,Panama
5727,TX0000005728,UK,219597,Offshore Transfer,8/27/13 15:00,Person_4682,Luxury Goods,UAE,True,Legal,4.2796426297481,9,Bank_1,Cayman Islands
5728,TX0000005729,Singapore,15075,Offshore Transfer,8/27/13 16:00,Person_7492,Finance,UK,True,Legal,4.8320877802860105,9,Bank_61,Cayman Islands
5729,TX0000005730,UK,146730,Offshore Transfer,8/27/13 17:00,Person_6226,Casinos,Brazil,False,Legal,6.251647422918512,0,Bank_456,Switzerland
5730,TX0000005731,UAE,40392,Stocks Transfer,8/27/13 18:00,Person_1023,Luxury Goods,South Africa,False,Legal,4.695213048499312,6,Bank_474,Switzerland
5731,TX0000005732,UK,398108,Offshore Transfer,8/27/13 19:00,Person_7774,Arms Trade,UK,True,Illegal,7.213141722483111,1,Bank_225,Singapore
5732,TX0000005733,Russia,251324,Cryptocurrency,8/27/13 20:00,Person_8576,Construction,UAE,True,Legal,5.882084012466772,6,Bank_170,Switzerland
5733,TX0000005734,USA,109704,Stocks Transfer,8/27/13 21:00,Person_5148,Real Estate,China,False,Legal,4.354694162382047,4,Bank_308,Panama
5734,TX0000005735,Singapore,14697,Cryptocurrency,8/27/13 22:00,Person_420,Finance,China,True,Legal,6.248720849937101,3,Bank_217,Switzerland
5735,TX0000005736,UAE,79293,Offshore Transfer,8/27/13 23:00,Person_3752,Construction,UAE,True,Legal,5.99505643915118,3,Bank_462,Switzerland
5736,TX0000005737,USA,37019,Offshore Transfer,8/28/13 0:00,Person_7453,Oil & Gas,USA,False,Legal,3.222673205472095,2,Bank_168,Panama
5737,TX0000005738,Switzerland,46121,Cryptocurrency,8/28/13 1:00,Person_3493,Luxury Goods,UK,False,Legal,4.851421145023823,0,Bank_469,Switzerland
5738,TX0000005739,Singapore,91359,Offshore Transfer,8/28/13 2:00,Person_2573,Arms Trade,South Africa,True,Legal,6.2075179793175685,4,Bank_410,Panama
5739,TX0000005740,South Africa,152198,Cryptocurrency,8/28/13 3:00,Person_5826,Luxury Goods,China,False,Legal,3.1888194086216854,4,Bank_146,Bahamas
5740,TX0000005741,Switzerland,162289,Cryptocurrency,8/28/13 4:00,Person_7255,Construction,Russia,False,Legal,4.497949492674651,6,Bank_337,Luxembourg
5741,TX0000005742,India,125160,Cash Withdrawal,8/28/13 5:00,Person_4604,Casinos,Brazil,True,Legal,4.9409610666592645,8,Bank_80,Bahamas
5742,TX0000005743,China,162907,Property Purchase,8/28/13 6:00,Person_1839,Construction,India,False,Legal,5.608306612458246,9,Bank_199,Cayman Islands
5743,TX0000005744,UK,889146,Stocks Transfer,8/28/13 7:00,Person_726,Arms Trade,Brazil,False,Legal,4.193215283254881,5,Bank_31,Panama
5744,TX0000005745,UK,389192,Property Purchase,8/28/13 8:00,Person_3814,Real Estate,Brazil,False,Legal,4.552616915406717,0,Bank_33,Luxembourg
5745,TX0000005746,USA,197385,Property Purchase,8/28/13 9:00,Person_9345,Luxury Goods,Switzerland,False,Illegal,7.562787585911062,2,Bank_88,Cayman Islands
5746,TX0000005747,Brazil,188748,Cash Withdrawal,8/28/13 10:00,Person_6075,Casinos,Brazil,False,Legal,6.976998772309233,0,Bank_464,Luxembourg
5747,TX0000005748,UAE,113343,Cash Withdrawal,8/28/13 11:00,Person_4638,Construction,South Africa,False,Illegal,6.207942643400039,6,Bank_499,Singapore
5748,TX0000005749,UK,120398,Stocks Transfer,8/28/13 12:00,Person_2014,Casinos,Russia,True,Legal,4.547214820234212,3,Bank_34,Luxembourg
5749,TX0000005750,Brazil,136938,Cryptocurrency,8/28/13 13:00,Person_2960,Oil & Gas,India,False,Legal,5.029681458633413,1,Bank_16,Panama
5750,TX0000005751,UAE,80093,Property Purchase,8/28/13 14:00,Person_4198,Oil & Gas,China,False,Legal,5.74353217952311,0,Bank_113,Panama
5751,TX0000005752,Brazil,106496,Property Purchase,8/28/13 15:00,Person_1577,Arms Trade,South Africa,True,Legal,7.849669566578401,7,Bank_45,Cayman Islands
5752,TX0000005753,USA,49516,Cryptocurrency,8/28/13 16:00,Person_8162,Luxury Goods,USA,False,Legal,4.209172835035381,7,Bank_257,Switzerland
5753,TX0000005754,Russia,32943,Property Purchase,8/28/13 17:00,Person_2542,Luxury Goods,India,False,Legal,6.915128114629383,4,Bank_209,Switzerland
5754,TX0000005755,UK,186103,Stocks Transfer,8/28/13 18:00,Person_6847,Luxury Goods,USA,True,Legal,6.614598747137785,6,Bank_473,Bahamas
5755,TX0000005756,USA,43987,Offshore Transfer,8/28/13 19:00,Person_5739,Construction,Russia,False,Legal,6.196813634634635,1,Bank_85,Cayman Islands
5756,TX0000005757,Russia,72527,Cash Withdrawal,8/28/13 20:00,Person_1571,Oil & Gas,Switzerland,True,Legal,3.5253242470902624,2,Bank_140,Luxembourg
5757,TX0000005758,Brazil,77677,Cryptocurrency,8/28/13 21:00,Person_2187,Finance,UK,False,Legal,4.596120226828164,5,Bank_113,Bahamas
5758,TX0000005759,China,62569,Cash Withdrawal,8/28/13 22:00,Person_543,Arms Trade,UK,False,Legal,5.949727637717945,7,Bank_23,Panama
5759,TX0000005760,China,46701,Property Purchase,8/28/13 23:00,Person_3576,Finance,China,False,Legal,5.434561560196505,2,Bank_159,Bahamas
5760,TX0000005761,India,11332,Offshore Transfer,8/29/13 0:00,Person_2255,Construction,India,False,Legal,3.427095229199614,8,Bank_395,Panama
5761,TX0000005762,Brazil,604391,Cash Withdrawal,8/29/13 1:00,Person_6239,Arms Trade,China,True,Legal,5.763712125393887,7,Bank_369,Panama
5762,TX0000005763,Brazil,719795,Offshore Transfer,8/29/13 2:00,Person_3569,Arms Trade,Switzerland,False,Legal,4.460283021949716,9,Bank_167,Luxembourg
5763,TX0000005764,Brazil,869909,Stocks Transfer,8/29/13 3:00,Person_6036,Real Estate,UAE,False,Legal,6.013550472540107,6,Bank_44,Switzerland
5764,TX0000005765,South Africa,300122,Property Purchase,8/29/13 4:00,Person_6595,Construction,USA,False,Legal,5.640221354327572,8,Bank_469,Singapore
5765,TX0000005766,Singapore,88405,Property Purchase,8/29/13 5:00,Person_9008,Construction,China,False,Legal,4.761833143878367,6,Bank_223,Cayman Islands
5766,TX0000005767,Switzerland,262677,Offshore Transfer,8/29/13 6:00,Person_4390,Arms Trade,India,True,Legal,4.565981539710983,1,Bank_294,Luxembourg
5767,TX0000005768,China,98438,Offshore Transfer,8/29/13 7:00,Person_9284,Finance,USA,False,Legal,6.290938466273848,9,Bank_137,Cayman Islands
5768,TX0000005769,USA,84597,Cash Withdrawal,8/29/13 8:00,Person_6137,Oil & Gas,South Africa,False,Illegal,5.2973211865786585,6,Bank_317,Singapore
5769,TX0000005770,South Africa,388011,Property Purchase,8/29/13 9:00,Person_7487,Construction,South Africa,False,Legal,4.53649790442724,2,Bank_37,Panama
5770,TX0000005771,South Africa,154049,Cryptocurrency,8/29/13 10:00,Person_6956,Arms Trade,UAE,True,Legal,4.824341516904141,5,Bank_355,Luxembourg
5771,TX0000005772,USA,45175,Offshore Transfer,8/29/13 11:00,Person_7727,Luxury Goods,UK,True,Legal,4.596623547245808,6,Bank_56,Singapore
5772,TX0000005773,UAE,103771,Cryptocurrency,8/29/13 12:00,Person_739,Casinos,USA,True,Legal,5.557727158581779,7,Bank_263,Cayman Islands
5773,TX0000005774,Brazil,15805,Cryptocurrency,8/29/13 13:00,Person_7617,Casinos,China,False,Legal,4.36825804565097,3,Bank_260,Switzerland
5774,TX0000005775,Russia,32149,Cash Withdrawal,8/29/13 14:00,Person_3884,Oil & Gas,Brazil,False,Legal,3.8077569026444555,7,Bank_375,Cayman Islands
5775,TX0000005776,USA,92072,Cash Withdrawal,8/29/13 15:00,Person_9861,Arms Trade,Singapore,False,Legal,5.57839713667625,0,Bank_167,Panama
5776,TX0000005777,India,68742,Offshore Transfer,8/29/13 16:00,Person_1194,Oil & Gas,Brazil,False,Legal,4.289384974773474,0,Bank_133,Luxembourg
5777,TX0000005778,Switzerland,147718,Property Purchase,8/29/13 17:00,Person_9253,Finance,USA,False,Legal,5.396524801110664,1,Bank_28,Singapore
5778,TX0000005779,China,46715,Property Purchase,8/29/13 18:00,Person_2196,Construction,Switzerland,False,Legal,5.385181913474421,2,Bank_191,Cayman Islands
5779,TX0000005780,South Africa,66174,Cash Withdrawal,8/29/13 19:00,Person_5515,Oil & Gas,India,False,Legal,2.713920345121676,6,Bank_144,Panama
5780,TX0000005781,China,145110,Offshore Transfer,8/29/13 20:00,Person_4629,Construction,South Africa,False,Illegal,7.507599402136554,7,Bank_445,Panama
5781,TX0000005782,China,86804,Offshore Transfer,8/29/13 21:00,Person_271,Oil & Gas,Brazil,False,Legal,3.6027052986476598,6,Bank_18,Panama
5782,TX0000005783,India,39098,Property Purchase,8/29/13 22:00,Person_1418,Finance,Brazil,False,Legal,4.437258595715934,0,Bank_328,Bahamas
5783,TX0000005784,India,171441,Stocks Transfer,8/29/13 23:00,Person_9525,Real Estate,USA,False,Legal,3.8190366194557814,0,Bank_261,Cayman Islands
5784,TX0000005785,USA,134865,Cash Withdrawal,8/30/13 0:00,Person_3641,Casinos,UK,False,Legal,2.377779673929568,6,Bank_148,Bahamas
5785,TX0000005786,UK,197934,Cash Withdrawal,8/30/13 1:00,Person_2440,Finance,USA,False,Legal,3.8851060110739777,9,Bank_277,Switzerland
5786,TX0000005787,UAE,115697,Cash Withdrawal,8/30/13 2:00,Person_5072,Real Estate,UAE,True,Legal,4.561146138247369,5,Bank_489,Switzerland
5787,TX0000005788,Brazil,135802,Offshore Transfer,8/30/13 3:00,Person_9131,Construction,Singapore,True,Legal,5.4627163414610616,2,Bank_214,Luxembourg
5788,TX0000005789,UK,436234,Offshore Transfer,8/30/13 4:00,Person_970,Oil & Gas,South Africa,True,Legal,4.411684788335392,3,Bank_23,Singapore
5789,TX0000005790,UK,28441,Property Purchase,8/30/13 5:00,Person_2037,Arms Trade,Russia,False,Legal,5.675186736071306,0,Bank_217,Panama
5790,TX0000005791,Switzerland,77776,Cryptocurrency,8/30/13 6:00,Person_3780,Real Estate,Russia,False,Legal,5.507721364878329,5,Bank_345,Switzerland
5791,TX0000005792,India,75551,Cash Withdrawal,8/30/13 7:00,Person_5374,Construction,India,False,Legal,6.620015940315076,3,Bank_9,Cayman Islands
5792,TX0000005793,Russia,77894,Cash Withdrawal,8/30/13 8:00,Person_2758,Casinos,UK,False,Illegal,8.299365042054875,8,Bank_89,Singapore
5793,TX0000005794,UK,136570,Cryptocurrency,8/30/13 9:00,Person_2276,Casinos,Singapore,False,Legal,6.877241068756781,8,Bank_67,Switzerland
5794,TX0000005795,UK,35959,Property Purchase,8/30/13 10:00,Person_4348,Real Estate,Brazil,False,Legal,7.426512358266147,8,Bank_97,Cayman Islands
5795,TX0000005796,UK,185113,Cash Withdrawal,8/30/13 11:00,Person_130,Real Estate,UK,True,Legal,5.588420306100545,3,Bank_491,Panama
5796,TX0000005797,Switzerland,290248,Cryptocurrency,8/30/13 12:00,Person_956,Luxury Goods,Switzerland,False,Legal,6.480787995533744,5,Bank_76,Bahamas
5797,TX0000005798,Russia,56297,Cryptocurrency,8/30/13 13:00,Person_2141,Luxury Goods,Russia,False,Legal,5.946095985702557,6,Bank_407,Luxembourg
5798,TX0000005799,USA,118539,Cryptocurrency,8/30/13 14:00,Person_7544,Oil & Gas,China,True,Legal,4.653151793079944,3,Bank_224,Bahamas
5799,TX0000005800,USA,40417,Cash Withdrawal,8/30/13 15:00,Person_8858,Finance,Brazil,False,Legal,3.5471492164020866,5,Bank_131,Panama
5800,TX0000005801,Switzerland,18869,Cash Withdrawal,8/30/13 16:00,Person_9473,Luxury Goods,China,False,Legal,5.780455464278875,5,Bank_101,Switzerland
5801,TX0000005802,Singapore,169506,Stocks Transfer,8/30/13 17:00,Person_6820,Casinos,Switzerland,False,Legal,4.32552769493726,0,Bank_368,Panama
5802,TX0000005803,UK,388682,Stocks Transfer,8/30/13 18:00,Person_8248,Finance,Brazil,False,Legal,4.569779336403465,0,Bank_348,Switzerland
5803,TX0000005804,China,173977,Cash Withdrawal,8/30/13 19:00,Person_3615,Casinos,China,True,Legal,4.173036104654009,7,Bank_417,Luxembourg
5804,TX0000005805,Russia,552731,Stocks Transfer,8/30/13 20:00,Person_9646,Arms Trade,UAE,False,Legal,5.380596960104323,5,Bank_168,Luxembourg
